index,Median household income_value,Social associations_value,Access to exercise opportunities_value,Limited access to healthy foods_value,Long commute – driving alone_value,Rural_value,not proficient in English_value
"Auglaize,OH",59543.0,15.912459674,0.7889616748999999,0.0190103607,0.205,0.3913686914,0.0028152628999999997
"Belmont,OH",45661.0,16.629551436,0.7641335227,0.0461538582,0.26899999999999996,0.5466477273,0.0008209806
"Brown,OH",51504.0,5.9307922170000005,0.5342505463,0.0370177139,0.5710000000000001,0.7655978237000001,0.0009143186999999999
"Butler,OH",63094.0,8.422943353700001,0.9009344525,0.06876452870000001,0.354,0.0934289517,0.012760732700000001
"Carroll,OH",48616.0,15.101938082,0.3897211819,0.0236165937,0.444,0.7095297545,0.002729278
"Champaign,OH",56203.0,13.33777926,0.7096291493000001,0.005804660600000001,0.35600000000000004,0.7082325361,0.0017553335000000002
"Clark,OH",47410.0,11.474047322999999,0.7654572662000001,0.10806098039999999,0.257,0.2360535809,0.0058852455000000005
"Clermont,OH",61203.0,7.1791774148,0.8532399690000001,0.0907958079,0.47200000000000003,0.2271651728,0.0027165278999999997
"Clinton,OH",53234.0,11.689767875,0.523549001,0.0914039907,0.353,0.5463843958,0.0011206194
"Columbiana,OH",46873.0,15.743373470999998,0.8110273458,0.0766008985,0.35100000000000003,0.4386457841,0.0037509152
"Coshocton,OH",45777.0,14.219694277,0.5483320235,0.0733093165,0.271,0.6146987886999999,0.0070928171
"Crawford,OH",44336.0,19.146220394,0.79969852,0.0993675138,0.243,0.3526402339,0.0024205824
"Cuyahoga,OH",46703.0,9.3158725748,0.9607670206000001,0.0429203756,0.326,0.0058174143000000005,0.0186752891
"Darke,OH",52771.0,17.474460404000002,0.5370380861,0.023891680099999996,0.307,0.663022338,0.0018782793
"Defiance,OH",52210.0,17.991239049,0.634500602,0.0430449482,0.257,0.4385070574,0.0062594788
"Delaware,OH",102990.0,8.4450270189,0.9417440618999999,0.0310916178,0.426,0.1931015877,0.0052958849
"Erie,OH",51354.0,15.089344805,0.7340131553,0.0908993493,0.223,0.2647802904,0.0033134710999999997
"Fairfield,OH",65198.0,10.237239776000001,0.8646377843,0.0548984187,0.44299999999999995,0.3471222529,0.0051826294
"Fayette,OH",44257.0,12.552738938,0.5644850155,0.0138705861,0.324,0.4775060282,0.0074748977
"Franklin,OH",56090.0,9.7385841265,0.9515795753,0.0742192201,0.24100000000000002,0.0135403218,0.022978207400000002
"Fulton,OH",56504.0,15.045724898,0.49639327369999997,0.0507537108,0.369,0.5615953909,0.0049893444
"Gallia,OH",42074.0,13.270519540999999,0.6396198358,0.052929523,0.345,0.8135061744,0.0007728517999999999
"Geauga,OH",77938.0,9.776625364,0.8760025270999999,0.0325194953,0.461,0.6396898992,0.0063966603
"Greene,OH",62751.0,9.974031028999999,0.8573771607999999,0.0844730925,0.233,0.1490966931,0.0068454777
"Guernsey,OH",43519.0,16.3024097,0.4846209494,0.0612065466,0.272,0.6141891386,0.0032076336
"Hamilton,OH",53344.0,10.673627225,0.9692013948999999,0.0864140983,0.294,0.0223187691,0.0112479508
"Hancock,OH",56406.0,14.026173369,0.8337835308,0.0596179317,0.159,0.3111042764,0.0080211646
"Hardin,OH",46969.0,13.256738842,0.7079356167,0.038336701,0.34299999999999997,0.5537775282,0.0024248139
"Harrison,OH",44274.0,16.181229773,0.29607917300000003,0.0101052626,0.49200000000000005,0.8410867373,0.0065874363
"Henry,OH",57752.0,16.896750072,0.44433811799999995,0.042996911500000005,0.285,0.6908027645,0.0025945286
"Highland,OH",44729.0,12.782968438,0.4086352061,0.0244580348,0.429,0.7300236298,0.0029666255
"Hocking,OH",47799.0,10.529640939,0.8206262764,0.07861936509999999,0.449,0.7084070795999999,0.0011815094
"Holmes,OH",58783.0,11.61493088,0.4510692536,0.0092564886,0.225,0.9299438229000001,0.0273814309
"Huron,OH",51278.0,14.024525817,0.7031831751000001,0.0400459416,0.319,0.5030355885,0.0122842086
"Jackson,OH",45168.0,15.032519328,0.6991422122,0.0248888244,0.361,0.6458088789,0.0040031244
"Jefferson,OH",43558.0,18.412104474,0.8524437304000001,0.09790046449999999,0.32899999999999996,0.38982053969999997,0.0034069165
"Knox,OH",53375.0,14.411817691,0.6603798362,0.050660477999999995,0.326,0.5570000492,0.0046291444
"Lake,OH",61946.0,9.116883683400001,0.8866854169,0.07567613940000001,0.32299999999999995,0.06529270870000001,0.012516305600000001
"Lawrence,OH",42132.0,10.47308907,0.5314971978,0.0541875588,0.27699999999999997,0.45916733390000003,0.0015148907
"Licking,OH",58902.0,10.435598288,0.7906626144,0.0593208609,0.401,0.3552783317,0.0020448743
"Logan,OH",53760.0,14.101264707,0.5947053949000001,0.0299050375,0.254,0.5691482402,0.0074114032
"Lorain,OH",54951.0,10.159038103,0.9218664968000001,0.0787583792,0.35600000000000004,0.1173794449,0.0112000447
"Lucas,OH",45251.0,9.9841130395,0.9521745527,0.0547729326,0.193,0.0466009529,0.007746125699999999
"Madison,OH",60039.0,10.432258357,0.5911131575999999,0.0924761171,0.387,0.4848624381,0.0054504494
"Mahoning,OH",42839.0,13.669685209,0.7426420403,0.108205455,0.21899999999999997,0.1515850651,0.0121555659
"Marion,OH",44783.0,13.464922347,0.8408896106999999,0.17786907789999998,0.255,0.3025067292,0.003737078
"Medina,OH",73148.0,9.524079480700001,0.9318292598000001,0.0417240036,0.43700000000000006,0.2979423438,0.0036322457
"Meigs,OH",39070.0,14.189276347,0.4152713504,0.0729148575,0.423,0.8129575095,0.0009511731
"Mercer,OH",57577.0,14.157391135,0.7491792032,0.008826782,0.18100000000000002,0.6135884745,0.0016257604
"Miami,OH",59591.0,12.95287074,0.8579985562000001,0.0338623888,0.256,0.3079819718,0.0060037025
"Monroe,OH",44062.0,19.432299257,0.798251605,0.019176117700000002,0.47700000000000004,0.9765059418,0.0040239977
"Montgomery,OH",47239.0,10.840607375,0.9439076301999999,0.0956908884,0.225,0.043312847,0.0104001664
"Morgan,OH",40680.0,12.857819584000001,0.39511093399999997,0.0294415931,0.455,0.8148664806999999,0.0029057406
"Morrow,OH",52953.0,9.1235673148,0.3097883826,0.0016170734,0.508,0.8883911906999999,0.0014214426000000002
"Muskingum,OH",44871.0,14.370147178,0.8079675628,0.10243849099999999,0.28300000000000003,0.4703278574,0.0021917876
"Noble,OH",48836.0,15.356694122999999,0.1623762376,0.133058131,0.435,0.6252645954,0.0024799416
"Ottawa,OH",56569.0,16.390635320999998,0.7577242445,0.069127786,0.321,0.4944723375,0.001530339
"Paulding,OH",51020.0,13.174536256,0.164780259,0.0553955789,0.32799999999999996,0.8190068319,0.005746805799999999
"Perry,OH",47543.0,11.949423370999998,0.8418658827,0.0234961481,0.494,0.752426646,0.0007995736
"Pickaway,OH",60051.0,8.4213481175,0.8261158390000001,0.020087731100000002,0.475,0.4986534525,0.0021969838
"Pike,OH",42869.0,10.986284864000002,0.5229718903,0.0700113592,0.361,0.7423804381999999,0.0019537121
"Portage,OH",52947.0,9.1203204437,0.8364504798000001,0.0783002946,0.375,0.328133615,0.0070577256
"Preble,OH",57896.0,8.226668925,0.41603974450000003,0.0023153566,0.39899999999999997,0.6922403596,0.0033625433
"Putnam,OH",61069.0,15.569002995999998,0.36035827130000003,0.0384519522,0.324,0.8466042494,0.0027998867
"Richland,OH",44835.0,15.364769487,0.7061257281000001,0.1139739332,0.205,0.3205462944,0.0026467925
"Ross,OH",47507.0,11.792147207000001,0.7237907358,0.0576504142,0.308,0.5867109039,0.0027968959999999997
"Sandusky,OH",52452.0,13.907739740999999,0.8542104226999999,0.034031282,0.233,0.4414380415,0.007495614300000001
"Scioto,OH",39245.0,11.845102506,0.7065875042,0.0731134507,0.32899999999999996,0.5427741229,0.0021072509
"Seneca,OH",49546.0,15.464844452000001,0.7617411226,0.0522357362,0.26,0.47509031630000004,0.0030103374
"Shelby,OH",59604.0,12.678677328,0.6263278231,0.0568874272,0.17800000000000002,0.5111183052,0.0048280683
"Stark,OH",51036.0,12.394546400000001,0.8380104690000001,0.0807561731,0.261,0.1353005703,0.0048173016
"Summit,OH",52226.0,11.476692350999999,0.9501163754,0.07706230019999999,0.273,0.0387665865,0.0119692678
"Trumbull,OH",45929.0,13.251468704,0.800924341,0.0791551147,0.23600000000000002,0.2727328921,0.0033244476
"Tuscarawas,OH",50273.0,17.973223126,0.6992503942,0.0700692854,0.263,0.415804368,0.0093701856
"Union,OH",78796.0,12.344086814,0.7598087954,0.052392928899999996,0.36700000000000005,0.4995219885,0.0026457115999999996
"Van Wert,OH",52610.0,18.556123521,0.6195032007,0.0561517385,0.21899999999999997,0.5072710827,0.0040876997
"Vinton,OH",41522.0,5.3648068669999995,0.6279121697,0.2375705386,0.499,1.0,0.0010487253999999998
"Warren,OH",81543.0,8.776267547,0.9154462065000001,0.0540615354,0.373,0.1726620058,0.0084855678
"Washington,OH",47802.0,12.927084697,0.7867040047,0.0353039392,0.26899999999999996,0.5656220661,0.0014801301
"Wayne,OH",53605.0,13.871776535,0.6149056933,0.0503612376,0.251,0.5100069857,0.0115235098
"Williams,OH",50770.0,18.318965517,0.6281281546999999,0.0743524252,0.188,0.6362839382,0.0039581969
"Wood,OH",60347.0,11.79372543,0.7489799820999999,0.10178898509999999,0.22399999999999998,0.2954625143,0.0052051039
"Wyandot,OH",55590.0,22.478982151999997,0.6332522662,0.0193855486,0.266,0.5741764316,0.0114806205
"Adair,OK",33632.0,8.1803308489,0.2676894591,0.0380332139,0.359,0.8329586034,0.0108485083
"Alfalfa,OK",53695.0,22.154055896,0.3908188586,0.2107413765,0.261,1.0,0.0040285662
"Atoka,OK",36766.0,13.775103312999999,0.331899591,0.1791968061,0.34299999999999997,1.0,0.0023820501
"Beaver,OK",53493.0,27.639579878000003,0.05535841019999999,0.1405532752,0.207,1.0,0.0462046205
"Beckham,OK",47407.0,18.091551665999997,0.6552285365999999,0.0408730344,0.162,0.3265518333,0.015355176000000002
"Blaine,OK",44229.0,28.475541544000002,0.6021937537,0.17657315420000003,0.17800000000000002,0.5743113121,0.025601241299999997
"Bryan,OK",39219.0,9.5802513145,0.44742549979999996,0.0801692145,0.218,0.6133062995,0.0089180549
"Caddo,OK",40296.0,15.676652012,0.5909121622,0.1465300522,0.311,0.7996959459,0.018006501299999998
"Canadian,OK",68291.0,7.1226139242999995,0.8763555794,0.055088375999999994,0.325,0.22508027449999998,0.014647546000000001
"Carter,OK",47966.0,13.144652795999999,0.5271148306,0.0349905234,0.20600000000000002,0.5607796959,0.0067615344
"Cherokee,OK",36297.0,8.669267446900001,0.6833166621,0.1126124889,0.285,0.6004852406,0.0081626333
"Choctaw,OK",32458.0,14.00280056,0.5073988818999999,0.26616470789999996,0.307,0.6693193029,0.0023475848
"Cimarron,OK",44000.0,27.075812274,0.3595959596,0.1536262609,0.175,1.0,0.0344339623
"Cleveland,OK",61275.0,7.9793629626,0.8481632813,0.05521394809999999,0.315,0.1688373639,0.0124995601
"Coal,OK",41111.0,14.156786409,0.4830379747,0.1306573258,0.315,1.0,0.0020355292
"Comanche,OK",48493.0,9.3864321931,0.4247288433,0.1463423758,0.13,0.2179003691,0.0105810928
"Cotton,OK",43019.0,10.006671114,0.4369449378,0.3243153927,0.46,0.5953495882000001,0.0008750438000000001
"Craig,OK",42781.0,16.196517749,0.48366491450000004,0.0720005016,0.294,0.6006387651,0.007653982199999999
"Creek,OK",45630.0,11.425830841,0.6620263839,0.0755075672,0.363,0.5394400217,0.0049035091999999995
"Custer,OK",43247.0,19.163528779,0.7844115184,0.1412004317,0.155,0.3032509374,0.0318228859
"Delaware,OK",39144.0,10.612894667,0.4332200448,0.08385385,0.371,0.8111697640000001,0.0074634444
"Dewey,OK",49398.0,14.014014014,0.3130977131,0.3589180696,0.314,1.0,0.0042007517
"Ellis,OK",51745.0,30.725596786,0.3955673332,0.3820168711,0.281,1.0,0.0031217482
"Garfield,OK",49841.0,14.000534852000001,0.6028227138000001,0.056288002999999996,0.128,0.2141135688,0.035421211200000004
"Garvin,OK",40978.0,15.132408575,0.4454960836,0.0834623758,0.273,0.6870104439,0.0109076743
"Grady,OK",55552.0,12.443273312999999,0.6176307909000001,0.0512610094,0.408,0.6388586905,0.0047792085
"Grant,OK",48118.0,22.109219545,0.2895957588,0.2325231755,0.312,1.0,0.0014184397
"Greer,OK",35231.0,21.416803954000002,0.6329539989999999,0.0358755941,0.34299999999999997,0.526526687,0.0015693112
"Harmon,OK",36703.0,10.760401722000001,0.7919233402,0.0192157882,0.22399999999999998,1.0,0.022997032599999998
"Harper,OK",48559.0,29.302077784,0.423880597,0.2337561557,0.222,1.0,0.0830961867
"Haskell,OK",36418.0,10.120669521,0.5748296656,0.1770990237,0.324,0.7773513979000001,0.0082884376
"Hughes,OK",33578.0,13.833272660999999,0.1490394915,0.11373828529999999,0.364,0.5880882668,0.0025382663
"Jackson,OK",44211.0,13.685774615,0.5613703396,0.0885626538,0.105,0.2475232549,0.0354541244
"Jefferson,OK",37105.0,14.340344168,0.60815822,0.12620153720000002,0.382,1.0,0.0102179837
"Johnston,OK",38080.0,16.393442623,0.4263028201,0.1526250717,0.349,1.0,0.0055109736
"Kay,OK",44391.0,16.091345942,0.7835144538,0.14262492470000002,0.151,0.24474893690000002,0.008615996400000001
"Kingfisher,OK",60814.0,16.683778234000002,0.5990421711,0.024949644,0.261,0.7243581216,0.0380912516
"Kiowa,OK",36069.0,19.68503937,0.3889477027,0.24708173239999998,0.27399999999999997,0.6165572729,0.009926131099999999
"Latimer,OK",35942.0,18.124582657999998,0.7127487897,0.1042748909,0.289,0.7329209252,0.005380629699999999
"Le Flore,OK",37005.0,8.8700735813,0.3393736107,0.0796781992,0.301,0.7289615751,0.0166293094
"Lincoln,OK",44914.0,10.273386222000001,0.4275668894,0.0317397754,0.446,0.9211040761,0.0027066929
"Logan,OK",54305.0,11.087920689,0.5541483464,0.0875382705,0.525,0.5537421143,0.0046577276
"Love,OK",45200.0,11.144883485,0.3966889526,0.065664347,0.32899999999999996,1.0,0.0267876667
"McClain,OK",61730.0,12.346976304000002,0.6467860662,0.0388325485,0.44299999999999995,0.7716628992,0.0115663202
"McCurtain,OK",32664.0,12.708787219000001,0.5471026515,0.08876073550000001,0.26,0.6925281289,0.0081356373
"McIntosh,OK",36903.0,7.5037518759,0.7041279873999999,0.056884524900000004,0.379,0.8730001975,0.0030342663
"Major,OK",51607.0,23.16304208,0.0221867942,0.0494128559,0.276,1.0,0.010317903
"Marshall,OK",41669.0,14.785608674,0.5821338384,0.1154217644,0.33799999999999997,0.7210227273,0.031243794300000002
"Mayes,OK",45922.0,14.674590945999999,0.6126178531,0.048327184100000004,0.331,0.7739887055,0.0042501043
"Murray,OK",48008.0,12.916188289,0.7471826809000001,0.020362885900000002,0.304,0.4569988138,0.0067046856
"Muskogee,OK",40581.0,11.764874675,0.6459501338,0.0643807811,0.233,0.4111705874,0.0101337346
"Noble,OK",50316.0,15.579020253,0.4356024565,0.11605798869999999,0.28600000000000003,0.5630135801,0.000741496
"Nowata,OK",41800.0,16.130562672,0.5429005315,0.0889443459,0.387,0.5793470008,0.0025145846
"Okfuskee,OK",35106.0,9.030457269500001,0.2454269543,0.1061396591,0.345,0.7414486095999999,0.0035836028000000002
"Oklahoma,OK",51082.0,10.645363925,0.9362330981,0.074813768,0.22899999999999998,0.0627538674,0.042520616799999994
"Okmulgee,OK",38446.0,13.52489346,0.5094212483,0.10132136900000001,0.397,0.485512491,0.0018208996
"Osage,OK",46074.0,8.352997682,0.575012639,0.1305038735,0.384,0.5947295248,0.0032177727
"Ottawa,OK",39210.0,15.634282855,0.5662835971,0.0885423763,0.231,0.4930921879,0.0108309302
"Pawnee,OK",44619.0,12.168410805999999,0.6663449358,0.0049797038,0.48200000000000004,0.8113048198999999,0.0027815512
"Payne,OK",42035.0,12.739641311,0.7797155785,0.1010093552,0.16,0.3373367809,0.0058183457
"Pittsburg,OK",44520.0,12.329074199,0.7748543753,0.1601606649,0.222,0.5191657395,0.0057266936
"Pontotoc,OK",44212.0,15.447452479,0.5729755681,0.0816075036,0.158,0.5359009922,0.0070902031
"Pottawatomie,OK",42453.0,11.965217391,0.7268079836,0.0776175467,0.314,0.5067106362,0.0074950631
"Pushmataha,OK",34222.0,14.307430922,0.5392326304999999,0.2105000698,0.348,1.0,0.0073284477
"Roger Mills,OK",54629.0,21.119324182,0.5198793529,0.19650800670000002,0.34299999999999997,1.0,0.0008551880999999999
"Rogers,OK",62622.0,9.8015462214,0.7838789482999999,0.044291805999999996,0.384,0.5029514988,0.0082816469
"Seminole,OK",36671.0,12.525442305,0.5144415666,0.0391316044,0.302,0.6467310258,0.0048488426
"Sequoyah,OK",39629.0,7.2898695113,0.36684673630000003,0.05457636019999999,0.358,0.6662499115,0.0051836075
"Stephens,OK",44505.0,16.823310379000002,0.7586574320999999,0.0543552675,0.21600000000000003,0.4332489789,0.0104365686
"Texas,OK",50993.0,14.425985387999999,0.6827034884000001,0.1419143679,0.14300000000000002,0.45067829460000003,0.1300500581
"Tillman,OK",36350.0,14.637391883,0.5326576577000001,0.1431130686,0.248,0.5121371371,0.0376245964
"Tulsa,OK",51476.0,11.763932908,0.9623535182999999,0.0929102906,0.17800000000000002,0.047793928799999996,0.032677620899999996
"Wagoner,OK",61882.0,5.3553468567,0.6791270439,0.0794365896,0.39299999999999996,0.37468700829999996,0.0091141086
"Washington,OK",52283.0,14.801714692000001,0.6469515066,0.1340106639,0.17,0.23881826739999998,0.005678545
"Washita,OK",45642.0,18.008747105999998,0.2671768854,0.1439204168,0.251,0.7526872473999999,0.0121737527
"Woods,OK",50441.0,21.496130695999998,0.2657129984,0.0855087024,0.149,0.36697454380000005,0.0038533396
"Woodward,OK",57403.0,14.379145600000001,0.8126587321,0.0796141441,0.15,0.435087894,0.0184108527
"Baker,OR",42177.0,19.993751953,0.7317466220000001,0.1906237043,0.141,0.41006569979999996,0.0047318612
"Benton,OR",56167.0,12.561092587000001,0.7905794646,0.0707513121,0.213,0.18763949100000002,0.0140882096
"Clackamas,OR",74460.0,8.990946789,0.8083310283,0.029729319900000002,0.429,0.1807857614,0.019548980900000002
"Clatsop,OR",49898.0,15.860008987,0.811414995,0.0609218294,0.175,0.3897243446,0.015414420500000001
"Columbia,OR",63055.0,8.2661290323,0.6944540131,0.0386115804,0.579,0.4361208486,0.007084075699999999
"Coos,OR",41403.0,12.990922197,0.7986770934,0.0500625038,0.16899999999999998,0.3835318751,0.005829491500000001
"Crook,OR",45350.0,14.794267220999998,0.7157975020999999,0.0803967954,0.282,0.48016970159999994,0.0033933314
"Curry,OR",40682.0,12.009073522000001,0.9360132356,0.0509221696,0.14800000000000002,0.38731890539999997,0.0047904749
"Deschutes,OR",61248.0,10.041764612,0.6585749336,0.0525456767,0.171,0.2764354954,0.0097734175
"Douglas,OR",43202.0,10.679296095,0.6687007161,0.1105491852,0.18600000000000003,0.4117789109,0.0053804615
"Gilliam,OR",45728.0,16.137708445,0.7899518973999999,0.1653807959,0.153,1.0,0.0066445183
"Grant,OR",44309.0,12.526096033,0.6063129617,0.17638676920000002,0.185,1.0,0.0056374675
"Harney,OR",41846.0,16.666666667,0.5340878469,0.1522290592,0.135,0.4434114794,0.004828797199999999
"Hood River,OR",53941.0,17.288326058,0.7343596169,0.0158178179,0.151,0.5217488589,0.0863728113
"Jackson,OR",48538.0,8.7501822955,0.3670560909,0.0736319473,0.157,0.200525575,0.0203730705
"Jefferson,OR",44943.0,9.264978381699999,0.7617403315000001,0.0857958238,0.261,0.6312154696,0.0202926361
"Josephine,OR",38921.0,8.8500796507,0.6734491555,0.0863638135,0.23399999999999999,0.4496391136,0.0039140656
"Klamath,OR",44678.0,11.057925351,0.5228382042999999,0.1436932852,0.142,0.3758059657,0.0178438902
"Lake,OR",40095.0,14.050325712000001,0.7218492717,0.22812246120000002,0.092,0.6333122229,0.0064698746
"Lane,OR",47933.0,10.085561939,0.8495372673999999,0.0634366408,0.166,0.1752299447,0.012148363799999999
"Lincoln,OR",41791.0,11.05489179,0.8498283876999999,0.06472095309999999,0.19,0.3758960768,0.016397135
"Linn,OR",50876.0,11.447817034000002,0.6812945694,0.08611800050000001,0.27899999999999997,0.3163826796,0.0089297614
"Malheur,OR",38130.0,13.495720869000001,0.5377958037,0.0703479871,0.21600000000000003,0.4841759014,0.055128385999999995
"Marion,OR",55954.0,10.250982764,0.5938795249000001,0.0531755987,0.253,0.1309369401,0.0576856649
"Morrow,OR",53588.0,10.72386059,0.4867090307,0.145349604,0.249,0.4586950685,0.10624578960000002
"Multnomah,OR",62292.0,11.413473973,0.9358346003,0.026757079,0.317,0.013422472,0.049897867900000004
"Polk,OR",55218.0,8.8171203285,0.7809901463,0.1009486609,0.316,0.19926262879999998,0.0221731891
"Sherman,OR",57216.0,23.80952381,0.5699716714,0.3095838866,0.337,1.0,0.0086419753
"Tillamook,OR",46226.0,13.643628426,0.9192871287000001,0.0372458229,0.168,0.6960396040000001,0.0141668726
"Umatilla,OR",49667.0,10.845278384,0.5875818629999999,0.1197874335,0.18,0.2906613607,0.0640679871
"Union,OR",47309.0,18.999612253,0.8479493553,0.08315103019999999,0.16,0.4209647351,0.006263134
"Wallowa,OR",46350.0,18.961493582,0.5703481735,0.1043258918,0.155,1.0,0.0047546012
